0.000,0.000,0,7.574847,87155,366,391,406,384
0.000,0.000,1,7.782362,89489,368,408,388,381
0.000,0.000,2,7.433751,85605,368,394,348,362
0.000,0.000,3,9.980641,114447,481,507,458,494
0.000,0.000,4,9.033636,103516,419,441,426,445
0.000,0.000,5,7.540381,86468,365,367,368,358
0.000,0.000,6,7.366711,84898,352,332,365,364
0.000,0.000,7,7.465929,85269,381,346,360,366
0.000,0.000,8,8.477786,97347,411,404,443,390
0.000,0.000,9,7.092473,81156,340,351,371,345
50.000,0.000,0,11.145935,127749,607,503,484,621
50.000,0.000,1,10.535519,120999,580,428,452,610
50.000,0.000,2,7.371015,84934,427,307,298,417
50.000,0.000,3,7.302736,83520,412,315,296,422
50.000,0.000,4,7.431702,85477,418,336,341,417
50.000,0.000,5,7.155157,82458,393,362,297,411
50.000,0.000,6,8.493113,97126,477,358,374,486
50.000,0.000,7,7.585363,87761,434,319,336,447
50.000,0.000,8,7.119175,82183,415,327,278,423
50.000,0.000,9,7.438743,85887,449,316,279,399
100.000,0.000,0,7.896971,90965,490,315,282,511
100.000,0.000,1,7.164420,82206,470,263,317,441
100.000,0.000,2,7.739280,89504,510,289,279,491
100.000,0.000,3,8.320857,95887,493,332,311,504
100.000,0.000,4,7.253655,83479,440,289,274,449
100.000,0.000,5,7.542605,86715,453,296,303,440
100.000,0.000,6,7.357441,84529,440,300,302,474
100.000,0.000,7,7.133354,82118,444,286,302,427
100.000,0.000,8,7.473437,85780,504,297,257,442
100.000,0.000,9,7.722425,89045,489,289,326,473
150.000,0.000,0,16.639287,191920,1095,617,585,1089
150.000,0.000,1,6.966296,80418,496,219,234,455
150.000,0.000,2,7.190820,82810,467,236,236,489
150.000,0.000,3,8.096075,93406,545,269,309,592
150.000,0.000,4,7.226206,83339,516,241,242,497
150.000,0.000,5,7.400405,85213,504,247,262,464
150.000,0.000,6,6.876308,78212,438,234,230,451
150.000,0.000,7,6.980186,80379,493,260,243,480
150.000,0.000,8,6.919472,79589,466,231,255,460
150.000,0.000,9,14.251845,164561,913,450,528,953
200.000,0.000,0,7.839765,89767,541,249,273,548
200.000,0.000,1,7.134663,82178,539,251,220,452
200.000,0.000,2,7.733083,88672,554,243,262,522
200.000,0.000,3,8.176558,94589,573,245,268,578
200.000,0.000,4,7.387866,84902,507,250,243,507
200.000,0.000,5,27.734486,319176,1904,893,920,1945
200.000,0.000,6,13.396248,153657,960,417,429,939
200.000,0.000,7,11.553677,132931,754,355,371,816
200.000,0.000,8,7.899661,90986,564,275,260,562
200.000,0.000,9,7.088502,82232,494,252,244,448
0.000,50.000,0,7.324646,84174,394,386,330,321
0.000,50.000,1,6.677296,76499,387,402,270,314
0.000,50.000,2,7.550885,86795,402,405,361,318
0.000,50.000,3,8.826598,101408,447,508,384,400
0.000,50.000,4,8.020968,92483,470,470,300,361
0.000,50.000,5,7.143764,82366,389,399,315,318
0.000,50.000,6,7.558626,87079,412,428,316,347
0.000,50.000,7,9.543175,109520,510,533,405,437
0.000,50.000,8,10.273452,117949,564,542,476,475
0.000,50.000,9,7.120688,82009,402,427,287,270
50.000,50.000,0,7.212110,83110,485,344,278,351
50.000,50.000,1,10.089265,116220,635,496,400,466
50.000,50.000,2,9.923649,114266,630,481,392,508
50.000,50.000,3,7.441218,85428,498,356,290,355
50.000,50.000,4,6.716669,77046,399,301,275,310
50.000,50.000,5,10.206395,117332,625,515,416,520
50.000,50.000,6,7.331418,84099,481,390,267,361
50.000,50.000,7,7.526127,86750,470,329,312,323
50.000,50.000,8,9.052192,103959,651,423,357,456
50.000,50.000,9,9.486866,109465,640,444,389,488
100.000,50.000,0,6.923153,79614,526,272,265,347
100.000,50.000,1,8.702507,99567,676,306,302,444
100.000,50.000,2,6.932778,79687,526,280,242,340
100.000,50.000,3,6.854709,78952,493,277,211,334
100.000,50.000,4,10.766993,124205,794,440,390,529
100.000,50.000,5,7.654601,87891,608,346,284,403
100.000,50.000,6,8.182843,94067,644,354,286,431
100.000,50.000,7,7.644925,87692,567,330,256,386
100.000,50.000,8,7.301694,83643,569,308,273,370
100.000,50.000,9,7.344658,84942,562,298,259,352
150.000,50.000,0,8.557245,98581,707,321,282,465
150.000,50.000,1,8.170411,94061,708,292,264,442
150.000,50.000,2,8.927744,102389,800,357,289,475
150.000,50.000,3,7.989448,92307,693,294,266,463
150.000,50.000,4,7.805223,89730,720,277,264,402
150.000,50.000,5,8.251355,94955,701,291,246,428
150.000,50.000,6,7.806522,89319,744,276,272,391
150.000,50.000,7,8.015355,92393,643,300,245,414
150.000,50.000,8,16.104789,184641,1355,611,515,839
150.000,50.000,9,7.135668,81709,618,276,247,409
200.000,50.000,0,8.337433,96322,772,281,245,442
200.000,50.000,1,7.154888,82472,715,226,228,385
200.000,50.000,2,7.409877,84790,696,242,234,418
200.000,50.000,3,8.322603,95325,766,269,275,433
200.000,50.000,4,7.292098,84162,694,253,220,366
200.000,50.000,5,7.665726,87986,721,272,246,426
200.000,50.000,6,8.549685,98371,750,309,269,447
200.000,50.000,7,10.076089,115885,863,340,318,522
200.000,50.000,8,6.810387,78234,625,243,204,357
200.000,50.000,9,7.758910,89106,757,246,218,399
0.000,100.000,0,7.018792,80986,449,396,262,259
0.000,100.000,1,7.162945,82209,396,437,255,262
0.000,100.000,2,7.067991,81639,399,459,258,283
0.000,100.000,3,11.947241,137737,751,756,449,454
0.000,100.000,4,7.119901,81771,436,427,277,300
0.000,100.000,5,7.700682,88612,510,470,266,303
0.000,100.000,6,7.101368,82130,419,450,305,255
0.000,100.000,7,11.651615,133322,689,750,470,439
0.000,100.000,8,7.107117,81700,474,470,263,267
0.000,100.000,9,7.558401,86352,478,478,266,303
50.000,100.000,0,16.482552,189558,1242,818,579,743
50.000,100.000,1,13.804406,158447,1019,725,518,555
50.000,100.000,2,7.509390,86026,567,400,270,327
