0.000,0.000,0,8.713065,100114,442,374,443,405
0.000,0.000,1,7.429003,85495,327,318,380,357
0.000,0.000,2,17.549352,202034,808,822,806,814
0.000,0.000,3,12.365040,142237,619,594,601,614
0.000,0.000,4,14.581158,168062,648,716,721,687
0.000,0.000,5,8.686862,100127,444,425,399,419
0.000,0.000,6,7.176176,82556,337,329,319,334
0.000,0.000,7,7.677750,88175,364,374,400,357
0.000,0.000,8,9.851368,113496,444,482,466,485
0.000,0.000,9,7.215030,83221,345,359,336,344
50.000,0.000,0,9.713895,111974,554,395,417,513
50.000,0.000,1,13.883306,160037,751,605,595,741
50.000,0.000,2,9.810240,112398,558,418,419,527
50.000,0.000,3,9.149106,105522,477,369,361,477
50.000,0.000,4,8.962581,102942,463,378,399,477
50.000,0.000,5,7.759577,88547,417,285,315,412
50.000,0.000,6,7.276527,83348,373,331,338,370
50.000,0.000,7,7.560506,86669,382,347,303,385
50.000,0.000,8,7.648249,88009,398,333,340,375
50.000,0.000,9,6.910945,79519,364,279,288,371
100.000,0.000,0,7.957662,91993,471,304,310,493
100.000,0.000,1,11.391070,130671,683,439,423,699
100.000,0.000,2,7.399597,85326,467,278,243,456
100.000,0.000,3,7.453652,85562,451,290,282,433
100.000,0.000,4,9.910904,113343,601,386,383,580
100.000,0.000,5,7.273082,83335,427,295,249,424
100.000,0.000,6,8.429747,97012,538,321,328,495
100.000,0.000,7,7.760672,89292,478,324,298,431
100.000,0.000,8,6.839970,78645,380,260,241,415
100.000,0.000,9,14.270342,164127,811,578,541,845
150.000,0.000,0,7.793867,89888,446,269,284,513
150.000,0.000,1,8.611338,98756,568,291,301,551
150.000,0.000,2,8.249922,95177,506,301,281,533
150.000,0.000,3,8.322150,95618,546,272,264,503
150.000,0.000,4,7.925202,91117,549,292,248,504
150.000,0.000,5,7.065134,81087,445,247,272,470
150.000,0.000,6,7.899846,91265,495,279,276,506
150.000,0.000,7,7.518888,86355,471,257,265,485
150.000,0.000,8,7.987693,91689,496,318,248,480
150.000,0.000,9,6.868845,78887,478,232,210,459
200.000,0.000,0,7.689035,88316,478,253,256,541
200.000,0.000,1,9.392127,108199,601,334,311,616
200.000,0.000,2,7.581647,87100,513,256,237,483
200.000,0.000,3,8.913084,102407,594,282,294,616
