0.000,0.000,0,7.124235,82115,276,255,272,262
0.000,0.000,1,7.760977,89489,271,313,299,336
0.000,0.000,2,7.680154,88448,301,292,290,257
0.000,0.000,3,7.613478,87670,265,305,300,291
0.000,0.000,4,7.365473,85354,283,280,256,287
0.000,0.000,5,7.725783,88593,294,304,281,286
0.000,0.000,6,8.380311,96089,339,324,300,321
0.000,0.000,7,7.272152,83392,277,300,307,284
0.000,0.000,8,11.741235,135219,425,458,481,449
0.000,0.000,9,7.234642,83003,266,262,263,282
50.000,0.000,0,7.741664,88728,349,238,254,336
50.000,0.000,1,7.609965,87851,335,223,239,349
50.000,0.000,2,10.237189,117465,428,328,327,422
50.000,0.000,3,7.414000,85501,296,242,245,355
50.000,0.000,4,7.870305,90393,345,252,250,334
50.000,0.000,5,7.416417,84680,301,241,258,292
50.000,0.000,6,7.703990,88961,334,272,260,325
50.000,0.000,7,7.255798,83898,311,236,224,284
50.000,0.000,8,9.809273,112851,389,338,318,416
50.000,0.000,9,7.610611,88046,317,269,269,342
100.000,0.000,0,7.480712,86239,350,211,223,367
100.000,0.000,1,7.962581,91024,334,269,229,389
100.000,0.000,2,7.378669,84693,366,195,224,365
100.000,0.000,3,8.410330,96369,423,222,254,416
100.000,0.000,4,8.751861,100149,474,234,238,375
100.000,0.000,5,16.923131,194663,775,477,521,809
100.000,0.000,6,8.745898,101052,412,260,231,392
100.000,0.000,7,9.105765,105075,379,247,232,488
100.000,0.000,8,6.963094,79928,343,187,196,304
100.000,0.000,9,9.043540,104288,427,269,229,420
150.000,0.000,0,6.953397,79873,353,181,168,359
150.000,0.000,1,9.051822,104185,464,222,238,440
150.000,0.000,2,12.308210,141940,649,339,352,634
150.000,0.000,3,7.578572,87485,395,176,192,360
150.000,0.000,4,7.849856,90410,431,235,210,393
150.000,0.000,5,7.201097,83172,371,203,208,379
150.000,0.000,6,7.979690,91837,406,190,172,392
150.000,0.000,7,7.355706,84948,389,213,168,423
150.000,0.000,8,7.281041,83467,425,203,188,352
150.000,0.000,9,11.717045,135060,600,321,288,576
200.000,0.000,0,22.470572,258356,1143,523,543,1210
200.000,0.000,1,7.810313,89820,421,202,206,401
200.000,0.000,2,7.206293,83169,389,190,183,400
200.000,0.000,3,14.145496,163266,721,340,331,718
200.000,0.000,4,10.471863,120447,584,241,276,579
200.000,0.000,5,15.750036,181388,834,367,382,851
200.000,0.000,6,8.015354,92560,428,213,220,392
200.000,0.000,7,6.745187,77871,368,174,154,357
200.000,0.000,8,7.832417,90492,458,202,200,429
200.000,0.000,9,6.967632,80235,361,169,179,360
0.000,50.000,0,8.280099,95518,354,367,294,267
0.000,50.000,1,7.053143,81081,303,271,238,255
0.000,50.000,2,9.461744,108497,397,389,325,293
0.000,50.000,3,7.537943,86241,323,325,285,246
0.000,50.000,4,7.566859,86652,318,325,266,251
0.000,50.000,5,12.655609,145427,569,538,407,412
0.000,50.000,6,9.941445,114570,467,457,304,330
0.000,50.000,7,7.431657,85708,314,304,223,254
0.000,50.000,8,7.253972,83598,308,325,232,221
0.000,50.000,9,7.420258,85391,310,304,254,239
50.000,50.000,0,9.468468,108983,438,322,289,358
50.000,50.000,1,7.111064,81441,383,291,219,271
50.000,50.000,2,7.707851,88968,391,260,237,277
50.000,50.000,3,7.453984,85859,359,285,222,246
50.000,50.000,4,7.785618,89477,351,284,247,285
50.000,50.000,5,8.455488,97281,425,384,235,277
50.000,50.000,6,8.321560,95600,395,294,247,315
50.000,50.000,7,8.266873,94922,424,295,232,318
50.000,50.000,8,11.263183,129306,602,365,322,390
50.000,50.000,9,6.928637,79713,359,254,216,258
100.000,50.000,0,7.910519,90810,440,243,205,328
100.000,50.000,1,7.489673,85840,422,239,211,298
100.000,50.000,2,7.287111,83387,443,227,235,256
100.000,50.000,3,9.659316,111847,565,315,313,398
100.000,50.000,4,6.830148,78240,416,213,178,267
100.000,50.000,5,9.427360,108189,570,279,254,370
100.000,50.000,6,15.688653,180028,855,515,413,662
100.000,50.000,7,6.991462,80016,446,220,172,262
100.000,50.000,8,8.495763,97632,473,260,232,327
100.000,50.000,9,7.286455,83484,456,245,189,301
150.000,50.000,0,7.502531,86424,521,234,200,324
150.000,50.000,1,7.176253,82832,498,200,187,272
150.000,50.000,2,9.215807,105992,659,250,213,391
150.000,50.000,3,7.373635,84903,512,193,162,297
150.000,50.000,4,7.153728,81789,470,217,171,309
150.000,50.000,5,10.409555,119786,691,285,260,406
150.000,50.000,6,6.898436,79331,475,175,166,284
150.000,50.000,7,7.457903,85489,533,194,178,302
150.000,50.000,8,7.006615,80081,431,208,190,275
150.000,50.000,9,8.097311,93468,506,239,222,334
200.000,50.000,0,9.010558,103652,656,224,201,380
200.000,50.000,1,11.216960,129503,754,318,254,437
200.000,50.000,2,7.564165,86434,546,201,199,303
200.000,50.000,3,8.556927,98534,617,186,197,327
200.000,50.000,4,8.891123,102233,599,247,223,365
200.000,50.000,5,8.906267,102218,611,228,199,348
200.000,50.000,6,7.207841,82468,524,166,158,269
200.000,50.000,7,7.648597,87721,555,200,178,303
200.000,50.000,8,7.731912,88536,551,212,204,354
200.000,50.000,9,7.954068,91606,565,205,185,317
0.000,100.000,0,9.039478,104694,418,454,276,262
0.000,100.000,1,7.959465,91360,382,378,241,243
0.000,100.000,2,6.768435,77644,326,331,183,201
0.000,100.000,3,7.011568,81207,345,324,203,192
0.000,100.000,4,8.427540,96331,439,416,242,247
0.000,100.000,5,7.922051,91236,376,377,219,247
0.000,100.000,6,10.032370,115533,469,457,270,279
0.000,100.000,7,9.194921,106014,479,449,296,268
0.000,100.000,8,22.615295,260060,1064,1040,678,663
0.000,100.000,9,14.457827,166217,694,752,435,411
