0.000,0.000,0,8.397773,96551,353,322,329,335
0.000,0.000,1,7.821305,89859,299,307,354,313
0.000,0.000,2,7.926645,91404,304,326,337,330
0.000,0.000,3,9.696007,111355,394,369,405,381
0.000,0.000,4,7.450921,85540,310,311,273,274
0.000,0.000,5,7.199711,82629,300,291,289,290
0.000,0.000,6,7.158717,82353,288,292,286,289
0.000,0.000,7,7.984783,91850,284,320,355,326
0.000,0.000,8,7.353356,84333,289,282,283,283
0.000,0.000,9,19.647884,225772,743,759,757,794
50.000,0.000,0,7.372425,85152,337,252,265,329
50.000,0.000,1,7.819895,89962,375,282,237,381
50.000,0.000,2,7.094827,81040,317,230,263,289
50.000,0.000,3,12.171569,140542,529,412,401,575
50.000,0.000,4,13.927535,160553,618,472,499,657
50.000,0.000,5,7.957078,91730,375,246,297,369
50.000,0.000,6,7.228048,82981,307,255,204,308
50.000,0.000,7,9.282265,106464,420,337,310,412
50.000,0.000,8,9.291071,106845,424,305,324,453
50.000,0.000,9,17.738427,204835,808,591,607,827
100.000,0.000,0,13.031486,149546,625,391,416,701
100.000,0.000,1,7.356567,84878,365,208,204,382
100.000,0.000,2,7.508568,86433,370,241,235,412
100.000,0.000,3,7.078573,81543,385,186,194,387
100.000,0.000,4,7.530800,86311,417,243,255,420
100.000,0.000,5,7.120657,82030,382,222,200,345
100.000,0.000,6,7.084657,81920,348,229,212,385
100.000,0.000,7,8.128538,93385,435,256,232,449
100.000,0.000,8,7.717803,88314,409,204,255,365
100.000,0.000,9,9.018308,104107,467,248,266,458
150.000,0.000,0,7.508039,86393,414,199,195,435
150.000,0.000,1,9.849462,113421,538,229,262,558
150.000,0.000,2,7.162883,82103,417,193,166,384
150.000,0.000,3,8.017919,91910,441,202,206,409
150.000,0.000,4,6.646070,77077,373,166,186,364
150.000,0.000,5,8.122076,93845,464,214,246,437
150.000,0.000,6,11.110472,127634,590,278,267,603
150.000,0.000,7,7.172255,82165,401,191,155,402
150.000,0.000,8,7.243647,83219,375,190,190,382
150.000,0.000,9,7.574733,87349,421,218,194,458
200.000,0.000,0,7.175638,82701,436,165,176,415
200.000,0.000,1,7.733550,88909,428,169,166,411
200.000,0.000,2,11.322464,130409,638,270,233,644
200.000,0.000,3,7.939328,91325,481,170,197,431
200.000,0.000,4,9.131521,104548,514,209,223,548
200.000,0.000,5,7.549478,87103,432,172,168,413
200.000,0.000,6,6.568022,75365,356,144,142,380
200.000,0.000,7,9.386749,107592,504,230,223,527
200.000,0.000,8,7.991201,91834,437,206,183,459
200.000,0.000,9,7.186159,82689,412,160,165,440
0.000,50.000,0,7.082410,81785,315,346,240,262
0.000,50.000,1,7.659349,87964,333,342,249,278
0.000,50.000,2,6.924593,79367,351,297,227,243
0.000,50.000,3,9.840269,112700,419,428,341,311
0.000,50.000,4,8.111634,93338,398,381,287,298
0.000,50.000,5,8.070882,93116,374,343,268,279
0.000,50.000,6,8.085616,92926,404,362,282,285
0.000,50.000,7,7.588680,87000,339,353,280,277
0.000,50.000,8,7.530065,86664,341,384,274,229
