215.000,215.000,0,7.274089,83425,3362,260,201,276
215.000,215.000,1,8.365835,96373,3939,294,239,298
215.000,215.000,2,7.940999,91357,3810,293,227,271
215.000,215.000,3,7.483014,86162,3582,257,209,272
215.000,215.000,4,7.211128,82670,3381,265,222,245
215.000,215.000,5,7.384560,84697,3422,249,227,272
215.000,215.000,6,7.374114,84466,3500,284,232,256
215.000,215.000,7,14.243573,163825,6781,554,468,539
215.000,215.000,8,7.847119,89880,3752,259,211,269
215.000,215.000,9,8.207143,94384,4051,315,256,293
215.000,215.000,10,7.537900,86656,3546,271,250,261
215.000,215.000,11,13.285692,152444,6193,444,419,467
215.000,215.000,12,7.209145,82963,3498,236,174,270
215.000,215.000,13,8.383912,96624,3931,307,274,291
215.000,215.000,14,7.857370,90130,3637,258,245,278
215.000,215.000,15,7.482383,85872,3494,268,232,260
215.000,215.000,16,6.844544,78335,3203,207,217,252
215.000,215.000,17,8.569992,99175,4011,303,224,294
215.000,215.000,18,7.003224,80692,3405,245,231,251
215.000,215.000,19,7.631998,87515,3608,243,214,270
0.000,0.000,0,7.699665,88605,417,402,403,436
0.000,0.000,1,8.146023,93713,475,475,472,465
0.000,0.000,2,6.992825,80105,403,362,387,424
0.000,0.000,3,7.495456,86441,406,428,460,404
0.000,0.000,4,8.168110,93762,453,472,504,460
0.000,0.000,5,8.698585,99988,499,515,447,482
0.000,0.000,6,7.473179,86267,405,426,412,407
0.000,0.000,7,7.217516,83186,420,415,401,437
0.000,0.000,8,8.330883,95980,479,467,440,458
0.000,0.000,9,7.258704,83321,437,402,399,399
0.000,0.000,10,7.181381,82456,415,428,441,456
0.000,0.000,11,8.716416,100302,482,435,475,463
0.000,0.000,12,7.074284,81398,397,414,410,391
0.000,0.000,13,7.430731,85627,436,384,418,434
0.000,0.000,14,7.168204,82755,436,401,405,380
0.000,0.000,15,6.623502,76185,357,347,416,349
0.000,0.000,16,6.836812,78210,400,350,374,380
0.000,0.000,17,7.559127,86957,399,415,458,455
0.000,0.000,18,14.483672,166192,795,876,868,778
0.000,0.000,19,9.291959,107441,519,526,540,534
50.000,0.000,0,10.101918,116029,626,542,498,612
50.000,0.000,1,13.985555,160618,843,699,668,866
50.000,0.000,2,9.661440,111371,629,473,485,621
50.000,0.000,3,8.500898,97962,514,465,425,513
50.000,0.000,4,7.480605,85563,460,382,379,463
50.000,0.000,5,7.149091,82273,467,330,343,445
50.000,0.000,6,8.530530,98147,540,413,439,488
50.000,0.000,7,8.607592,98894,520,425,444,532
50.000,0.000,8,8.284702,95592,532,432,422,498
50.000,0.000,9,9.556065,110106,631,461,534,614
50.000,0.000,10,7.601394,87442,510,384,423,484
50.000,0.000,11,8.403735,97280,549,470,399,515
50.000,0.000,12,7.457541,85604,465,399,380,507
50.000,0.000,13,9.903145,114156,600,477,535,621
50.000,0.000,14,6.778494,77771,430,307,355,414
50.000,0.000,15,7.465574,85502,505,380,384,461
50.000,0.000,16,12.073003,138757,790,589,652,753
50.000,0.000,17,7.044508,81382,443,363,341,447
50.000,0.000,18,7.003163,80161,442,338,399,414
50.000,0.000,19,7.524016,86317,503,378,386,474
100.000,0.000,0,7.300956,83994,524,309,342,535
100.000,0.000,1,9.839271,112737,723,414,450,690
100.000,0.000,2,6.863807,78650,479,319,312,512
100.000,0.000,3,8.886226,102035,623,375,411,588
100.000,0.000,4,6.997302,80537,487,312,345,439
100.000,0.000,5,8.179621,94605,563,378,381,583
100.000,0.000,6,7.282821,83600,478,374,318,517
100.000,0.000,7,9.003671,103537,602,394,426,627
100.000,0.000,8,7.487361,86345,523,354,354,527
100.000,0.000,9,7.995726,91731,541,357,377,536
100.000,0.000,10,7.929356,90973,574,349,353,510
100.000,0.000,11,10.430336,119607,688,481,456,707
100.000,0.000,12,7.031489,80894,542,310,347,507
100.000,0.000,13,7.704678,88333,554,359,335,568
