45.000,215.000,0,7.975412,91954,428,250,139,145
45.000,215.000,1,7.210549,83248,352,251,111,137
45.000,215.000,2,7.651251,87706,386,208,111,124
45.000,215.000,3,8.069586,92867,399,241,128,148
45.000,215.000,4,7.316787,84580,369,205,129,146
45.000,215.000,5,7.309318,84116,416,222,114,121
45.000,215.000,6,9.637004,111117,497,296,147,176
45.000,215.000,7,8.573338,98868,415,246,141,161
45.000,215.000,8,7.392265,85297,365,215,119,140
45.000,215.000,9,6.749240,77754,334,228,105,107
45.000,215.000,10,9.330774,107282,501,298,147,150
45.000,215.000,11,7.196381,83023,424,220,126,132
45.000,215.000,12,8.695212,99807,407,268,142,136
45.000,215.000,13,8.099933,92899,449,241,131,141
45.000,215.000,14,7.615102,87752,405,241,111,116
45.000,215.000,15,9.890526,113569,531,300,152,176
45.000,215.000,16,7.342542,84729,393,237,104,122
45.000,215.000,17,13.053841,149680,654,398,204,200
45.000,215.000,18,7.930286,90926,392,225,156,123
45.000,215.000,19,7.984218,91437,420,233,135,146
45.000,215.000,0,6.960695,80022,250,134,54,59
45.000,215.000,1,7.173359,82593,249,144,72,71
45.000,215.000,2,8.302544,95406,266,165,77,87
45.000,215.000,3,7.833059,89980,277,148,64,74
45.000,215.000,4,8.135924,93424,276,148,70,80
45.000,215.000,5,6.832336,78772,221,129,44,76
45.000,215.000,6,10.586823,122232,377,184,99,104
45.000,215.000,7,10.098493,116539,345,170,83,110
45.000,215.000,8,6.937608,80191,248,130,50,73
45.000,215.000,9,7.595486,87722,255,124,63,85
45.000,215.000,10,7.909466,90530,257,141,77,80
45.000,215.000,11,7.098978,81303,234,96,56,70
45.000,215.000,12,8.386183,96274,288,139,63,74
45.000,215.000,13,14.152764,162957,465,258,117,155
45.000,215.000,14,6.935638,79999,237,117,69,68
45.000,215.000,15,10.405307,120010,365,190,96,94
45.000,215.000,16,8.339088,95831,251,150,67,77
45.000,215.000,17,7.510918,86233,244,139,66,79
45.000,215.000,18,8.477865,97214,271,147,73,90
45.000,215.000,19,7.738244,88890,236,152,85,70
45.000,215.000,0,7.166638,81901,530,295,164,167
45.000,215.000,1,8.977846,103654,602,376,225,215
45.000,215.000,2,7.157905,82571,473,294,177,186
45.000,215.000,3,10.579857,122012,749,459,256,255
45.000,215.000,4,13.004714,149326,874,517,329,321
45.000,215.000,5,8.166758,93432,560,347,180,218
45.000,215.000,6,7.860869,90201,537,326,159,199
45.000,215.000,7,7.635075,87328,476,270,173,242
45.000,215.000,8,7.560352,87166,513,347,178,186
45.000,215.000,9,7.296339,83802,536,283,164,192
45.000,215.000,10,7.395740,84903,511,296,153,203
45.000,215.000,11,7.524193,86666,492,322,153,176
45.000,215.000,12,13.245568,152034,920,559,283,354
45.000,215.000,13,7.234524,83266,483,326,175,180
45.000,215.000,14,14.214833,163100,971,585,353,342
45.000,215.000,15,7.378234,84557,505,329,164,171
45.000,215.000,16,6.782802,77724,463,266,168,175
45.000,215.000,17,7.167787,82957,481,308,160,169
45.000,215.000,18,9.725822,111397,681,430,209,233
45.000,215.000,19,7.029027,80525,495,274,181,176
45.000,215.000,0,7.667309,87956,520,316,191,198
45.000,215.000,1,8.304048,95191,597,378,188,220
45.000,215.000,2,9.543595,109380,619,378,224,238
45.000,215.000,3,8.154510,93401,551,287,191,225
45.000,215.000,4,7.141979,81906,476,302,160,189
45.000,215.000,5,7.766351,89152,495,338,186,187
45.000,215.000,6,7.090785,81405,479,301,190,165
45.000,215.000,7,7.915380,91105,541,339,170,203
45.000,215.000,8,12.576568,144946,807,503,267,330
45.000,215.000,9,8.921647,102599,576,354,222,239
45.000,215.000,10,9.919822,114399,620,427,243,261
45.000,215.000,11,7.544889,87032,519,321,175,196
45.000,215.000,12,8.125178,93799,536,327,182,209
45.000,215.000,13,7.370223,84878,498,282,170,186
45.000,215.000,14,8.347363,95794,565,350,197,208
45.000,215.000,15,6.951710,80012,462,302,162,172
45.000,215.000,16,8.993151,102906,607,384,216,226
45.000,215.000,17,7.955723,91463,545,313,193,189
45.000,215.000,18,7.530662,86847,493,287,182,169
45.000,215.000,19,7.115583,82104,454,301,179,189
