0.000,0.000,0,7.730233,88725,824,847,823,790
0.000,0.000,1,7.469583,86053,813,762,823,780
0.000,0.000,2,7.303839,83493,781,751,802,763
0.000,0.000,3,9.222198,105985,1033,924,990,992
0.000,0.000,4,7.510828,86316,703,809,821,825
0.000,0.000,5,7.098577,81969,772,726,827,755
0.000,0.000,6,9.247935,106184,972,1003,974,1004
0.000,0.000,7,7.617961,87602,816,794,785,784
0.000,0.000,8,7.360536,84761,743,760,795,802
0.000,0.000,9,8.257082,94482,879,887,857,859
50.000,0.000,0,7.837486,90047,867,764,724,944
50.000,0.000,1,21.181865,243982,2349,2014,2016,2494
50.000,0.000,2,7.232133,83307,826,662,677,895
50.000,0.000,3,7.550332,86098,865,715,698,825
50.000,0.000,4,7.228961,82804,825,693,681,837
50.000,0.000,5,14.564192,167176,1674,1418,1351,1657
50.000,0.000,6,23.693294,272053,2738,2241,2239,2710
50.000,0.000,7,7.164086,82517,856,696,691,841
50.000,0.000,8,12.431650,142108,1402,1206,1235,1417
50.000,0.000,9,9.309842,107350,1045,877,909,1089
100.000,0.000,0,8.128639,93687,989,718,706,993
100.000,0.000,1,11.513533,132714,1431,967,985,1399
100.000,0.000,2,7.393579,84927,914,606,687,977
100.000,0.000,3,6.666070,76482,859,560,615,837
100.000,0.000,4,8.065418,93069,1004,715,695,1068
100.000,0.000,5,6.844103,78740,858,603,600,868
100.000,0.000,6,8.752674,101377,1140,761,798,1112
100.000,0.000,7,9.148290,105322,1188,774,826,1148
100.000,0.000,8,8.725729,100413,1091,754,742,1082
100.000,0.000,9,6.807540,78619,856,602,577,851
150.000,0.000,0,6.873113,79268,876,527,538,879
150.000,0.000,1,10.904284,126075,1446,895,917,1436
150.000,0.000,2,25.771300,295458,3428,2137,2072,3463
150.000,0.000,3,7.730711,88898,1052,600,621,966
150.000,0.000,4,8.115064,93195,1084,696,675,1077
150.000,0.000,5,7.068005,81021,1042,559,570,920
150.000,0.000,6,7.070469,81251,977,596,579,949
150.000,0.000,7,11.437936,131495,1543,958,843,1573
150.000,0.000,8,7.523540,86497,989,608,582,969
150.000,0.000,9,12.014359,138330,1628,882,991,1580
200.000,0.000,0,8.162452,93852,1138,618,618,1044
